cisi,ext_id,motif,ext_direction,ext_line_count,ext_object_type,source
M-1907,S2482,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1720,S2484,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1687,S2485,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1723,S2486,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1855,S2487,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1667,S2490,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-709,S2493,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1780,S2495,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1908,S2498,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1813,S2499,Bull1:U,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1716,S2506,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1730,S2507,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1833,S2509,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1826,S2512,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1776,S2513,Bull1:U,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1797,S2514,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1672,S2516,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1700,S2517,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1785,S2521,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1703,S2524,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1514,S2525,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2104,S2527,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1961,S2528,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2088,S2530,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1,S2531,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-3,S2532,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-4,S2533,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-5,S2534,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-6,S2535,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-7,S2536,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-8,S2537,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-9,S2538,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-10,S2539,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-12,S2540,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-13,S2541,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-14,S2542,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-15,S2543,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-16,S2544,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-17,S2545,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-18,S2546,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-20,S2548,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-21,S2549,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-23,S2551,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-24,S2552,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-25,S2553,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-26,S2554,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-28,S2556,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-29,S2557,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-30,S2558,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-31,S2559,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-32,S2560,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-33,S2561,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-34,S2562,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-35,S2563,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-36,S2564,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-37,S2565,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-38,S2566,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-40,S2568,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-41,S2569,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-42,S2570,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-43,S2571,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-44,S2572,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-45,S2573,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-46,S2574,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-47,S2575,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-48,S2576,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-49,S2577,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-50,S2578,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-51,S2579,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-52,S2580,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-53,S2581,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-54,S2582,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-56,S2584,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-57,S2585,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-58,S2586,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-59,S2587,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-63,S2591,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-64,S2592,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-65,S2593,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-67,S2595,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-68,S2596,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-69,S2597,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-70,S2598,Bull1:T,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-71,S2599,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-72,S2600,Bull1:V,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-73,S2601,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-74,S2602,Bull1:U,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-75,S2603,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-77,S2604,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-78,S2605,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-79,S2606,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-80,S2607,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-81,S2608,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-82,S2609,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-83,S2610,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-84,S2611,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-85,S2612,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-86,S2613,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-87,S2614,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-88,S2615,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-89,S2616,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-90,S2617,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-91,S2618,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-92,S2619,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-93,S2620,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-94,S2621,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-95,S2622,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-96,S2623,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-97,S2624,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-98,S2625,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-99,S2626,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-100,S2627,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-101,S2628,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-102,S2629,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-103,S2630,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-104,S2631,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-107,S2634,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-108,S2635,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-109,S2636,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-111,S2638,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-112,S2639,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-113,S2640,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-114,S2641,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-115,S2642,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-116,S2643,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-117,S2644,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-118,S2645,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-119,S2646,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-120,S2647,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-121,S2648,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-122,S2649,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-123,S2650,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-124,S2651,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-126,S2653,Bull1:U,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-127,S2654,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-128,S2655,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-129,S2656,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-130,S2657,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-131,S2658,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-132,S2659,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-133,S2660,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-134,S2661,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-135,S2662,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-136,S2663,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-138,S2665,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-139,S2666,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-140,S2667,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-142,S2669,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-143,S2670,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-144,S2671,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-145,S2672,Bull1:U,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-146,S2673,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-147,S2674,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-148,S2675,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-149,S2676,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-150,S2677,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-151,S2678,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-152,S2679,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-153,S2680,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-154,S2681,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-155,S2682,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-157,S2683,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-158,S2684,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-159,S2685,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-160,S2686,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-161,S2687,Bull1:V,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-162,S2688,Bull1:X,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-163,S2689,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-164,S2690,Bull1:X,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-166,S2691,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-170,S2695,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-171,S2696,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-172,S2697,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-173,S2698,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-174,S2699,Bull1:T,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-176,S2701,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-177,S2702,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-178,S2704,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-179,S2705,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-180,S2706,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-181,S2707,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-183,S2708,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-184,S2709,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-185,S2710,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-186,S2711,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-187,S2712,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-188,S2713,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-189,S2714,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-190,S2715,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-191,S2716,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-192,S2717,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-193,S2718,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-194,S2719,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-195,S2720,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-196,S2721,Bull1:U,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-197,S2722,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-198,S2723,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-199,S2724,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-200,S2725,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-201,S2726,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-202,S2727,Bull1:U,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-203,S2728,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-204,S2729,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-205,S2730,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-207,S2731,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-208,S2732,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-209,S2733,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-210,S2734,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-211,S2735,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-212,S2736,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-213,S2737,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-214,S2738,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-215,S2739,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-216,S2740,Bull1:U,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-217,S2741,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-218,S2742,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-219,S2743,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-221,S2745,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-222,S2746,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-223,S2747,Bull1:S,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
M-224,S2748,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-225,S2749,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-226,S2750,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-228,S2752,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-229,S2753,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-230,S2754,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-231,S2755,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-232,S2756,Bull2,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-234,S2757,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-236,S2759,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-238,S2761,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-239,S2762,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-240,S2763,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-241,S2764,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-242,S2765,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-243,S2766,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-245,S2768,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-246,S2769,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-247,S2770,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-248,S2771,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-249,S2772,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-250,S2773,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-251,S2774,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-252,S2775,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-253,S2776,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-254,S2777,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-255,S2778,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-256,S2779,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-257,S2780,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-258,S2781,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-259,S2782,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-260,S2783,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-261,S2784,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-263,S2786,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-264,S2787,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-265,S2788,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-266,S2789,Buff,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-267,S2790,Buff,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-268,S2791,Buff,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-269,S2792,Buff,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-272,S2793,Goat:6,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-274,S2795,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-275,S2796,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-276,S2797,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-278,S2799,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-280,S2801,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-281,S2802,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-282,S2803,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-283,S2804,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-285,S2806,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-286,S2807,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-288,S2808,Tigr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-289,S2809,Tigr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-290,S2810,Tigr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-291,S2811,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-292,S2812,Gavi,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-293,S2813,Gavi,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-294,S2814,Scene,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-295,S2815,Comp,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-296,S2816,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-297,S2817,Othr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-300,S2819,CompBull,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-301,S2820,CompBull,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-302,S2821,CompBull,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-303,S2822,CompBull,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-304,S2823,Scene,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-306,S2825,T-M-T,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-307,S2826,T-M-T,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-308,S2827,T-M-T,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-309,S2828,T-A-T,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-310,S2829,T-A-T,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-311,S2830,Comp,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-314,S2832,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-315,S2833,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-316,S2834,unknown,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
M-317,S2835,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-318,S2836,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-319,S2837,Tigr,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-320,S2838,Bull1:W,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-321,S2839,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-322,S2840,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-323,S2841,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-324,S2842,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-325,S2843,Bull1:L,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-326,S2844,Bull1:S,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-327,S2845,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-328,S2846,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-329,S2847,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-330,S2848,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-354,S2850,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-355,S2851,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-356,S2852,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-357,S2853,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-358,S2854,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-359,S2855,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-360,S2856,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-361,S2857,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-362,S2858,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-363,S2859,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-364,S2860,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-365,S2861,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-366,S2862,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
